N;REGION;PREFECTURE;CANTON;LOCALITE;INFRASTRUCTURE;SECTEUR;TYPE;STATUT;ETAT;LATITUDE;LONGITUDE;ALTITUDE
5424;LOME COMMUNE;ARRONDISSEMENT V;AGBALEPEDOGAN;AGBALEPEDOGAN;ECOLE LES  FLAMBOYANTS;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,18613;1,19512;
5434;LOME COMMUNE;ARRONDISSEMENT V;AGBALEPEDOGAN;AGBALEPEDOGAN;EPL VALERY;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,19067;1,20207;
5439;LOME COMMUNE;ARRONDISSEMENT V;AGBALEPEDOGAN;AGBALEPEDOGAN;"COMPLEXE SCOLAIRE ""LES PETITS PRINCES""";EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,19198;1,19205;
5442;LOME COMMUNE;ARRONDISSEMENT V;AGBALEPEDOGAN;AGBALEPEDOGAN;"GROUPE SCOLAIRE ""SAN FRANSISCO""";EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,19868;1,1945;
5454;LOME COMMUNE;ARRONDISSEMENT III;AKODESSEWA;AKODESSEWA;COMPLEXE SCOLAIRE AGATE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,15202;1,26498;
5457;LOME COMMUNE;ARRONDISSEMENT II;AKODESSEWA KPONOU;AKODESSEWA KPONOU;ECOLE PRIVEE LAÏQUE NOUVELLE ETOILE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,169159;1,285786;15.987549
5459;LOME COMMUNE;ARRONDISSEMENT II;AKODESSEWA KPOTA;AKODESSIWA KPOTA;ECOLE LAIQUE ST ANTOINE DE PADOU;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,16812;1,28007;
5468;LOME COMMUNE;ARRONDISSEMENT V;AKOSSOMBO;AKOSSOMBO;JARDIN D'ENFANT ATTIKPA;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,16113;1,20323;
5471;LOME COMMUNE;ARRONDISSEMENT III;AMOUTIVE;AMOUTIVE;ECOLE PRIVEE SAINTE FACE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,141657;1,234378;13.584351
5473;LOME COMMUNE;ARRONDISSEMENT III;AMOUTIVE;AMOUTIVE;ECOLE PRIMAIRE PRIVEE LAÏQUE WILLIAM PONTY;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,13905;1,23318;
5478;LOME COMMUNE;ARRONDISSEMENT III;AMOUTIVE;AMOUTIVE;SYLVIA MODERN ACADEMY  (SMA);EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,1406;1,23503;
5482;LOME COMMUNE;ARRONDISSEMENT III;AMOUTIVE;AMOUTIVE;ECOLE PRIVEE SAINTE FAMILLE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,14102;1,23525;
5486;LOME COMMUNE;ARRONDISSEMENT III;AMOUTIVE;AMOUTIVE;EPL AKOFA;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,13738;1,23183;
5490;LOME COMMUNE;ARRONDISSEMENT II;ANFAME;ANFAME;INSTITUT AGLA ETOILE DU MATIN;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,17865;1,27312;
5495;LOME COMMUNE;ARRONDISSEMENT II;ANFAME;ANFAME;COMPLEXE SCOLAIRE LA RACINE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,18458;1,27367;
5500;LOME COMMUNE;ARRONDISSEMENT II;ANFAME;ANFAME;COMPLEXE SCOLAIRE JERICHO;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,17915;1,2694;
5505;LOME COMMUNE;ARRONDISSEMENT II;ANFAME;ANFAME;ECOLE PRIVEE LAÏQUE EVEIL;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,17915;1,2694;
5507;LOME COMMUNE;ARRONDISSEMENT II;ANFAME;ANFAME;COMPLEXE SCOLAIRE JERICHO;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,17903;1,26968;
5527;LOME COMMUNE;ARRONDISSEMENT II;ANFAME;ANFAME;CENTRE PRIVE D'EDUCATION ADODO B;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,16738;1,26998;
5530;LOME COMMUNE;ARRONDISSEMENT II;ANFAME;ANFAME;COMPLEXE SCOLAIRE ADODO;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,16752;1,27;
5550;LOME COMMUNE;ARRONDISSEMENT III;ANTONIO NETIME;ANTONIO NETIME;EPL DE L'AVENIR;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,13057;1,23807;
5554;LOME COMMUNE;ARRONDISSEMENT II;ATIEGOU;ATIEGOU;COMPLEXE SCOLAIRE LE PARCHEMIN;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,19647;1,25697;
5558;LOME COMMUNE;ARRONDISSEMENT II;ATIEGOU;ATIEGOU;COMPLEXE SCOLAIRE LE SINAÏ;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,19595;1,25903;
5561;LOME COMMUNE;ARRONDISSEMENT II;ATIEGOU;ATIEGOU;COMPLEXE SCOLAIRE SCHAUNIEL;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,196;1,2551;
5573;LOME COMMUNE;ARRONDISSEMENT II;ATIEGOU;ATIEGOU;INSTITUT PRIVE LAÏQUE LES SAVOIRS;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,18697;1,27125;
5581;LOME COMMUNE;ARRONDISSEMENT II;ATIEGOU;ATIEGOU;COMPLEXE SCOLAIRE LA RAISON;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,19455;1,27023;
5584;LOME COMMUNE;ARRONDISSEMENT II;ATIEGOU;ATIEGOU;COMPLEXE SCOLAIRE AKOSSOU DE LOME;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,18863;1,27117;
5588;LOME COMMUNE;ARRONDISSEMENT II;ATIEGOU;ATIEGOU;NOTRE DAME D'AFRIQUE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,18785;1,27413;
5598;LOME COMMUNE;ARRONDISSEMENT V;AVENOU BATOME;AVENOU BATOME;GROUPE SCOLAIRE LE CADRE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,17725;1,18917;
5602;LOME COMMUNE;ARRONDISSEMENT III;BASSADJI;BASSADJI;COLLEGE PROTESTANT DE BE BASSADJI;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,146667;1,24009;15.987549
5608;LOME COMMUNE;ARRONDISSEMENT III;BE;BE;EPL BONSAFO N°2;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,14438;1,25002;
5610;LOME COMMUNE;ARRONDISSEMENT III;BE;BE;EPL LA PAIX;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,14433;1,24613;
5613;LOME COMMUNE;ARRONDISSEMENT III;BE;BE;JARDIN D'ENFANTS PUBLIC BE PA DE SOUZA;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,1413;1,24677;
5614;LOME COMMUNE;ARRONDISSEMENT III;BE;BE;EPL LE MONDE UNIVERSEL;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,13817;1,24905;
5618;LOME COMMUNE;ARRONDISSEMENT III;BE AHLIGO;BE AHLIGO;ECOLE PRIMAIRE PRIVEE SAINT PIERRE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,14083;1,25542;
5622;LOME COMMUNE;ARRONDISSEMENT III;BE AHLIGO;BE AHLIGO;EPL NEPRILATO;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,14095;1,2545;
5626;LOME COMMUNE;ARRONDISSEMENT III;BE AHLIGO;BE AHLIGO;EPL BON PASTEUR;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,1376;1,25372;
5628;LOME COMMUNE;ARRONDISSEMENT III;BE APEYEME;BE APEYEME;CENTRE GENERATION POUR ENSEIGNEMENT ET LA CULTURE FRANCO-ARABE;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,145382;1,2354;12.863281
5631;LOME COMMUNE;ARRONDISSEMENT III;BE APEYEME;BE APEYEME;ECOLE PRIVEE AMESIKA;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,1459;1,24247;
5635;LOME COMMUNE;ARRONDISSEMENT III;BE APEYEME;BE APEYEME;COMPLEXE SCOLAIRE MAWUSSI;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,14203;1,2396;
5637;LOME COMMUNE;ARRONDISSEMENT III;BE HEDJE;BE HEDJE;ECOLE PRIVEE LA PASSERELLE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,15492;1,26498;
5641;LOME COMMUNE;ARRONDISSEMENT III;BE HEDJE;BE HEDJE;EPL LA COLOMBE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,15218;1,25672;
5643;LOME COMMUNE;ARRONDISSEMENT III;BE HEDJE;BE HEDJE;EPL GUEMADJI;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,15105;1,25483;
5649;LOME COMMUNE;ARRONDISSEMENT III;BE HEDJE;BE HEDJE;EPL SAINT EXUPERY;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,15208;1,26095;
5656;LOME COMMUNE;ARRONDISSEMENT III;BE HEDJE;BE HEDJE;COMPLEXE SCOLAIRE LE PETIT PRINCE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,14747;1,24737;
5662;LOME COMMUNE;ARRONDISSEMENT V;BE KLIKAME;BE KLIKAME;"JARDIN D'ENFANT PUBLIC ""LA CONFIANCE""";EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,17665;1,20545;
5663;LOME COMMUNE;ARRONDISSEMENT V;BE KLIKAME;BE KLIKAME;"ECOLE PRIVEE ""EVEREST""";EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,17578;1,20555;
5670;LOME COMMUNE;ARRONDISSEMENT III;BE KPEHENOU;BE KPEHENOU;COMPLEXE SCOLAIRE CITOYEN CONNU;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,136881;1,236541;11.901855
5673;LOME COMMUNE;ARRONDISSEMENT III;BE KPEHENOU;BE KPEHENOU;JIPAS;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,13793;1,23745;
5677;LOME COMMUNE;ARRONDISSEMENT III;BE KPEHENOU;BE KPEHENOU;EPL LA FORTUNE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,13953;1,23765;
5679;LOME COMMUNE;ARRONDISSEMENT III;BE KPEHENOU;BE KPEHENOU;THE REFORMED PRESBYTERIAN INTERNATIONAL SCHOOL (REPIS);EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,13982;1,23713;
5682;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE-LAGUNE;EPL LA COLOMBE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,152075;1,256568;8.056641
5685;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;"INSTITUT LE ""LIAHONA""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,154203;1,252126;16.948853
5691;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIVEE LAÏQUE AMITIE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,170682;1,27493;21.515015
5694;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE TRONE DE DIEU;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,158458;1,253605;25.600586
5697;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE PROVIDENCE DIVINE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,166404;1,264059;26.321533
5699;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIVEE LAÏQUE DES LEADERS;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,149998;1,242201;10.700195
5700;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIVEE LAÏQUE SAINT BERNARD;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,16137;1,26207;
5704;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;INSTITUT THALES (INSTHA);EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,1619;1,2562;
5712;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE LE SAVOIR;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,15803;1,25173;
5721;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE L'AURORE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,16307;1,2593;
5725;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIVEE LAÏQUE LA REFERENCE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,16227;1,25558;
5734;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE LA PROVIDENCE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,16652;1,26393;
5738;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE LA MODESTIE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,16185;1,26393;
5746;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;EPL LE REVEIL;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,15317;1,2523;
5748;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIMAIRE PRIVEE LE SOLEIL LEVANT;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,15442;1,25492;
5750;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;EPL ESPRIT DE DIEU;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,15523;1,25562;
5755;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE LA BELLE ETOILE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,15552;1,25948;
5758;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE LE SAVOIR;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,16082;1,26455;
5763;LOME COMMUNE;ARRONDISSEMENT I;BENIGLATO;BENIGLATO;INSTITUT MAWULI;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,130812;1,232057;10.940552
5768;LOME COMMUNE;ARRONDISSEMENT I;BENIGLATO;BENIGLATO;JARDIN D'ENFANT PUBLIC BENIGLATO;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,13005;1,23467;
5776;LOME COMMUNE;ARRONDISSEMENT III;DOULASSAME;DOULASSAME;COMPLEXE SCOLAIRE ELEVE EPANOUI;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,140158;1,22665;17.429565
5777;LOME COMMUNE;ARRONDISSEMENT III;DOULASSAME;DOULASSAME;EPL ELEVE RACHETE DE DIEU;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,14342;1,227402;11.661621
5780;LOME COMMUNE;ARRONDISSEMENT III;DOULASSAME;DOULASSAME;EPC  NOTRE DAME DES APOTRES;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,138492;1,226364;15.026245
5781;LOME COMMUNE;ARRONDISSEMENT III;DOULASSAME;DOULASSAME;EP CATHOLIQUE SAINTE MONIQUE;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,141029;1,226665;8.777588
5799;LOME COMMUNE;ARRONDISSEMENT V;DOUMASSESSE;DOUMASSESSE;"COMPLEXE SCOLAIRE ""VOLTAIRE""";EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,1606;1,21597;
5801;LOME COMMUNE;ARRONDISSEMENT V;DOUMASSESSE;DOUMASSESSE;ECOLE ANNA MARIA;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,16367;1,22053;
5804;MARITIME;GOLFE;AFLAO-SAGBADO;WONYOME;"COMPLEXE SCOLAIRE ""LA COURONNE D'OR""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,192565;1,150365;37.8573
5808;MARITIME;GOLFE;AFLAO-SAGBADO;WONYOME;COMPLEXE SCOLAIRE LE COCOTIER;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,190871;1,159916;39.05896
5815;MARITIME;GOLFE;AFLAO-SAGBADO;WONYOME;"INSTITUT PRIVE ""PLUS-QUE VAINQUEUR""";EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,195091;1,152663;40.500977
5818;MARITIME;GOLFE;AFLAO-SAGBADO;WONYOME;"COMPLEXE SCOLAIRE ""CONVENANT""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,197478;1,144016;41.221924
5823;MARITIME;GOLFE;AFLAO-SAGBADO;SAGBADO;COMPLEXE SCOLAIRE AMITIE-CONCORDE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,194571;1,139919;29.445923
5829;MARITIME;GOLFE;AFLAO-SAGBADO;SAGBADO;COMPLEXE SCOLAIRE JEAN GUTEMBERG;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,198133;1,136059;35.454102
5834;MARITIME;GOLFE;AFLAO-SAGBADO;APEDOKOE/APEDOKOE;SAKA-VISION INSTITUT SCOLAIRE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,202453;1,136274;43.144531
5837;MARITIME;GOLFE;AFLAO-SAGBADO;APEDOKOE/APEDOKOE;MISSION CATHOLIQUE D'APEDOKOE;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,205085;1,140624;40.741211
5841;MARITIME;GOLFE;AFLAO-SAGBADO;AKATO VIEPE;EPP AKATO;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;6,185415;1,10187;42.423584
5842;MARITIME;GOLFE;AFLAO-SAGBADO;AKATO VIEPE;ECOLE PRIVEE NEEA-VIEPE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,188727;1,099955;42.663818
5845;MARITIME;GOLFE;AFLAO-SAGBADO;SEGBE;INSTITUT JEAN-PAUL II MACAE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,192689;1,108586;43.144531
5850;MARITIME;GOLFE;AFLAO-SAGBADO;SAGBADO;ECOLE PRIVEE LOLA;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,193705;1,128867;39.05896
5853;MARITIME;GOLFE;AFLAO-SAGBADO;SAGBADO;LA GRANDE ROYALE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,197119;1,120478;26.081177
5858;MARITIME;GOLFE;AFLAO-SAGBADO;SAGBADO;COMPLEXE SCOLAIRE AUBE NOUVELLE COSAN;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,201274;1,117324;39.539551
5862;MARITIME;GOLFE;AFLAO-SAGBADO;SEGBE;ECOLE CATHOLIQUE DE SEGBE;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,193816;1,112892;30.407227
5864;MARITIME;GOLFE;AFLAO-SAGBADO;SEGBE;ECOLE PRIVEE LAIQUE CHAMP DE GRACE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,195777;1,11034;40.741211
5866;MARITIME;GOLFE;AFLAO-SAGBADO;SEGBE;COMPLEXE SCOLAIRE ESPOIR;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,208856;1,111911;30.887939
5875;LOME COMMUNE;ARRONDISSEMENT V;DOUMASSESSE;DOUMASSESSE;ECOLE ÊTÊBÊ;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,1622;1,22203;
5901;LOME COMMUNE;ARRONDISSEMENT III;GBENYEDJI;GBENYEDJI;JARDIN D'ENFANTS DE GBENYEDJI;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,14563;1,25605;
5903;MARITIME;GOLFE;AGOENYIVE;KLOBATEME;COMPLEXE SCOLAIRE LE PARADIS;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,246775;1,262911;15.987549
5911;MARITIME;GOLFE;TOGBLEKOPE;KOTOKOLI ZONGO;EPP KOTOKOLI ZONGO;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;6,26739;1,212242;21.755371
5915;MARITIME;GOLFE;TOGBLEKOPE;NYIVEME;COMPLEXE SCOLAIRE LA VOLONTE DE DIEU;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,275558;1,215796;19.352173
5918;MARITIME;GOLFE;TOGBLEKOPE;TOGBLE;COMPLEXE SCOLAIRE HERMANN;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,270532;1,212219;16.46814
5921;MARITIME;GOLFE;TOGBLEKOPE;TOGBLE ATCHANVE;COMPLEXE SCOLAIRE ISLAMIQUE ACHIFA;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,271601;1,213854;21.515015
5924;MARITIME;GOLFE;TOGBLEKOPE;TOGBLE ATCHANVE;ECOLE PRIVEE LE PARADIS;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,270003;1,215456;18.150513
5927;MARITIME;GOLFE;TOGBLEKOPE;ZILICOPE;COMPLEXE SCOLAIRE LA SORBONE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,254381;1,218516;21.27478
5932;MARITIME;GOLFE;TOGBLEKOPE;ZOGBEDJI;ECOLE PRIVEE LAÏQUE LOMETO;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,280899;1,193452;21.034424
5934;MARITIME;GOLFE;TOGBLEKOPE;SIVEDOME;COMPLEXE SCOLAIRE MÊME FAMILLE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,251601;1,226259;17.910156
5939;MARITIME;GOLFE;TOGBLEKOPE;AKOIN;ECOLE PRIVEE LE PILIER;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,276595;1,20427;23.677979
5941;MARITIME;GOLFE;TOGBLEKOPE;AKOIN;EPP AKOIN;EDUCATION;JARDIN D’ENFANT;PUBLIC;Bon;6,27426;1,204862;21.034424
5943;MARITIME;GOLFE;TOGBLEKOPE;KOTOKOLI ZONGO;ECOLE PRIVEE LA GRÂCE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,26718;1,213155;18.87146
5944;MARITIME;GOLFE;TOGBLEKOPE;DIKAME;ECOLE DAROU SALEM;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,234234;1,229287;4.211426
5951;MARITIME;GOLFE;TOGBLEKOPE;FIDOKPUI;COMPLEXE SCOLAIRE EVOLUTION;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,262288;1,221671;19.832764
5954;MARITIME;GOLFE;TOGBLEKOPE;DIKAME;GROUPE SCOLAIRE LA CONSOLATION DIVINE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,23786;1,225336;14.305298
5959;MARITIME;GOLFE;VAKPOSSITO;NADEGBE;ECOLE PRIVEE LAÏQUE LA MEILLEURE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,223365;1,153705;46.989868
5962;MARITIME;GOLFE;VAKPOSSITO;ZOSSIME;COMPLEXE SCOLAIRE ST ESPRIT;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,230727;1,147814;49.15271
5966;MARITIME;GOLFE;VAKPOSSITO;NADEGBE;COMPLEXE SCOLAIRE IMMACULEE;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,227619;1,151406;49.873779
5971;LOME COMMUNE;ARRONDISSEMENT III;GBENYEDJI;GBENYEDJI;COMPLEXE SCOLAIRE EUREKA;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,1442;1,25655;
5976;LOME COMMUNE;ARRONDISSEMENT III;GBENYEDJI;GBENYEDJI;ECOLE PRIMAIRE BAPTISTE JESUS SAUVE;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,1445;1,2524;
5978;LOME COMMUNE;ARRONDISSEMENT III;GBENYEDJI;GBENYEDJI;COMPLEXE SCOLAIRE BG POUSSINETS;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,14752;1,25543;
5982;LOME COMMUNE;ARRONDISSEMENT III;GBENYEDJI;GBENYEDJI;COMPLEXE SCOLAIRE JEANNE D'ARC;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,14937;1,2551;
5985;LOME COMMUNE;ARRONDISSEMENT III;GBENYEDJI;GBENYEDJI;COMPLEXE SCOLAIRE LE RENOUVEAU;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,14423;1,2536;
5996;LOME COMMUNE;ARRONDISSEMENT V;GBONVIE;GBONVIE;COMPLEXE SCOLAIRE MAWUKO;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,15385;1,22098;
5999;LOME COMMUNE;ARRONDISSEMENT V;GBONVIE;GBONVIE;EPP TOKOIN GBONVIE G/C  D;EDUCATION;JARDIN D’ENFANT;PUBLIC;;6,15472;1,21923;
6002;LOME COMMUNE;ARRONDISSEMENT IV;HANOUKOPE;HANOUKOPE;EPE EVANGELIQUE DE HANOUKOME;EDUCATION;JARDIN D’ENFANT;CONFESSIONNEL;Bon;6,136843;1,22125;12.863281
6005;LOME COMMUNE;ARRONDISSEMENT IV;HANOUKOPE;HANOUKOPE;COMPLEXE SCOLAIRE MON BOHNEUR;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,138231;1,220137;14.305298
6010;MARITIME;GOLFE;AGOENYIVE;LOGOPE KPATEFI;"ECOLE PRIVEE LAÏQUE ""LE MESSIE""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,223461;1,167428;48.912476
6012;MARITIME;GOLFE;AGOENYIVE;LOGOPE KPATEFI;COMPLEXE SCOLAIRE MAWUNYO;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,225628;1,16946;42.663818
6016;MARITIME;GOLFE;AGOENYIVE;LOGOPE ATSANVE;"ECOLE PRIVEE LAÏQUE ""SINOU""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,242389;1,185134;52.276978
6019;MARITIME;GOLFE;AGOENYIVE;MADZIKPETO-LEGBASSITO;COMPLEXE SCOLAIRE JABOKI;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,262556;1,142229;63.091797
6020;MARITIME;GOLFE;AGOENYIVE;LOGOPE ATSANVE;"COMPLEXE SCOLAIRE ""LA CLEMENCE DIVINE""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,241362;1,179265;52.517334
6026;MARITIME;GOLFE;AGOENYIVE;LOGOPE;"COMPLEXE SCOLAIRE ""LE LEADER""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,239656;1,178592;50.594727
6027;MARITIME;GOLFE;AGOENYIVE;SSOGBOSSITO;"ECOLE PRIVEE LAÏQUE ""LA PROSPERITE""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,254954;1,170348;52.276978
6030;MARITIME;GOLFE;AGOENYIVE;TELESSOU;ECOLE PRIVEE LAÏQUE ECOMED;EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,223661;1,170445;49.15271
6034;MARITIME;GOLFE;AGOENYIVE;TELESSOU;"ECOLE PRIVEE ""ALIPUI LE GRAND""";EDUCATION;JARDIN D’ENFANT;PRIVE;Bon;6,227739;1,169231;52.517334
