N;REGION;PREFECTURE;CANTON;LOCALITE;INFRASTRUCTURE;SECTEUR;TYPE;STATUT;ETAT;LATITUDE;LONGITUDE;ALTITUDE
1032;MARITIME;ZIO;DJAGBLE;DJAGBLE;IS LE SOUVERAIN;EDUCATION;CEG;PRIVE;Mauvais;6,249385;1,290787;42.183228
1038;MARITIME;ZIO;DJAGBLE;DJAGBLE;CEG SCIENCES ET TECHNIQUES PADRE PIO;EDUCATION;CEG;PRIVE;Bon;6,256725;1,283565;47.951172
1046;MARITIME;BAS-MONO;AFAGNAGAN;LOGOWOME;CEG LOGOWOME;EDUCATION;CEG;PUBLIC;Bon;6,46824;1,65947;64.053101
1053;MARITIME;BAS-MONO;AFAGNAGAN;HEVE;CEG AFAGNAN -HEVE;EDUCATION;CEG;PUBLIC;Mauvais;6,463048;1,608933;73.906494
1055;MARITIME;BAS-MONO;AFAGNAGAN;MOME GBAVE;CEG DE MOME GBAVE;EDUCATION;CEG;PUBLIC;Bon;6,453884;1,584372;72.94519
1063;MARITIME;BAS-MONO;AFAGNAGAN;HOUNDJODEKE;CEG HOUNDJODEKE;EDUCATION;CEG;PUBLIC;Mauvais;6,503421;1,605869;102.505493
1065;MARITIME;BAS-MONO;AFAGNAGAN;KPOTA HEDOME;ECOLE PRIVEE LAIQUE VRAIE SOLUTION;EDUCATION;CEG;PRIVE;Mauvais;6,507382;1,606202;94.094116
1072;MARITIME;BAS-MONO;KPETSOU;NYINOUME-KPOTA;CEGIL DE NYINOUME-KPOTA;EDUCATION;CEGIL;PUBLIC;Mauvais;6,506949;1,582308;96.497314
1075;MARITIME;VO;DZREKPO/AMEGNRAN;DZREKPO YHONOU;CEGIL DE DZREKPO YOHONOU;EDUCATION;CEGIL;COMMUNAUTAIRE;Mauvais;6,454165;1,570232;75.588745
1076;MARITIME;VO;DZREKPO/AMEGNRAN;KPAKPALAKPENOU;CEG KPAKPALAKPENOU;EDUCATION;CEG;PUBLIC;Mauvais;6,442947;1,575334;56.362549
1082;MARITIME;VO;DZREKPO/AMEGNRAN;ZOOTI;LYCEE DE ZOOTI;EDUCATION;CEG;PUBLIC;Bon;6,422976;1,606151;57.564209
1091;MARITIME;VO;DZREKPO/AMEGNRAN;SOKO-TOMETY;CEG SOKO-TOMETI;EDUCATION;CEG;PUBLIC;Bon;6,394482;1,613131;47.470459
1098;MARITIME;VO;DZREKPO/AMEGNRAN;DZREKPO BAS;CEGIL DE DZREKPO BAS;EDUCATION;CEGIL;COMMUNAUTAIRE;Mauvais;6,470142;1,573638;64.533691
1102;MARITIME;VO;ANYRONKOPE;ANYRON-KOPE;CEG ANYRON-KOPE;EDUCATION;CEG;PUBLIC;Bon;6,275733;1,552095;28.965332
1106;MARITIME;VO;ANYRONKOPE;KETA-AKODA;CEG DE KETA-AKODA;EDUCATION;CEG;PUBLIC;Bon;6,252106;1,549897;19.352173
1121;MARITIME;VO;VOGAN;PEDAKONDJI;COLLEGE PRIVE LAÏC LA FONTAINE;EDUCATION;CEG;PRIVE;Abandonné;6,323866;1,536096;29.686279
1125;MARITIME;VO;VOGAN;HEDJEGAN;CEG HEDJEGAN;EDUCATION;CEG;PUBLIC;Mauvais;6,336529;1,467191;53.238281
1131;MARITIME;VO;VOGAN;VOGAN;COLLEGE CATHOLIQUE ST JEAN;EDUCATION;CEG;CONFESSIONNEL;Bon;6,320122;1,510488;35.934692
1134;MARITIME;VO;SEVAGAN;SEVAGAN;CEG SEVAGAN;EDUCATION;CEG;PUBLIC;Bon;6,310755;1,4317;37.136353
1139;MARITIME;VO;SEVAGAN;TCHIDEME;CEGIL DE TCHIDEME;EDUCATION;CEGIL;COMMUNAUTAIRE;Mauvais;6,333212;1,418348;38.338013
1143;MARITIME;VO;SEVAGAN;AKODESSEWA;COLLEGE PRIVE LAÏC MAWULOLO;EDUCATION;CEG;PRIVE;Mauvais;6,337618;1,397666;19.832764
1145;MARITIME;VO;HAHOTOE;HAHOTOE;COMPLEXE SCOLAIRE LA ESPERANCE;EDUCATION;CEG;PRIVE;Bon;6,371159;1,419255;60.928833
1150;MARITIME;VO;HAHOTOE;HAHOTOE;ECOLE PRIVEE MON AVENIR;EDUCATION;CEG;PRIVE;Abandonné;6,363616;1,415422;60.448242
1151;MARITIME;VO;HAHOTOE;HAHOTOE;INSTITUT LA VOIE;EDUCATION;CEG;PRIVE;Bon;6,358144;1,416777;58.0448
1155;MARITIME;VO;HAHOTOE;HAHOTOE;COMPLEXE SCOLAIRE LE BERGER;EDUCATION;CEG;PRIVE;Bon;6,359169;1,414041;58.765747
1159;MARITIME;YOTO;ESSE-GODJIN;ESSE GODJIN;CEGIL ESSE GODJIN;EDUCATION;CEGIL;COMMUNAUTAIRE;Mauvais;6,681434;1,537711;83.03894
1163;MARITIME;YOTO;ESSE-GODJIN;N'DEWONE KONDJI;CEG DE N'DEWONE KONDJI;EDUCATION;CEG;PUBLIC;Bon;6,668251;1,54442;76.309814
1173;MARITIME;YOTO;ESSE-GODJIN;ESSE ANA;CEG DE ESSE ANA;EDUCATION;CEG;PUBLIC;Mauvais;6,708108;1,565288;57.323853
1177;MARITIME;YOTO;SEDOME;ABOSSEHOE;CEG ABOSSEHOE;EDUCATION;CEG;PUBLIC;Mauvais;6,750704;1,573716;64.053101
1184;MARITIME;YOTO;SEDOME;KODEHOE;CEG KODEHOE;EDUCATION;CEG;PUBLIC;Mauvais;6,76153;1,54059;166.91333
1199;MARITIME;YOTO;TCHEKPO;TCHEKPO DEVE;CEG TCHEKPO DEVE;EDUCATION;CEG;PUBLIC;Mauvais;6,476936;1,371285;67.177368
1203;MARITIME;YOTO;TCHEKPO;TCHEKPO DEDEKPOE;CEG DE TECHEKPO DEDEKPOE;EDUCATION;CEG;PUBLIC;Mauvais;6,526544;1,360011;84.721313
1211;MARITIME;YOTO;TCHEKPO;ESSE-ZOGBEDJI;CEGIL ESSE ZOGBEDJI;EDUCATION;CEGIL;COMMUNAUTAIRE;Mauvais;6,582494;1,334991;69.820923
1218;MARITIME;ZIO;KPOME;KPOME APEYEYEME;CEG DE KPOME APEYEYEME;EDUCATION;CEG;PUBLIC;Bon;6,283857;1,36605;40.020264
1223;MARITIME;ZIO;KPOME;KPOME ZOGBLA KOPE;CEG DZOGBLA KOPE;EDUCATION;CEG;PUBLIC;Bon;6,293221;1,299458;37.136353
1224;MARITIME;AVE;AKEPE;ATTIDJIN;CEG ATTIDJIN;EDUCATION;CEG;PUBLIC;Mauvais;6,240292;1,099946;43.865479
1226;MARITIME;AVE;NOEPE;NOEPE;CEG DEO GRACIAS;EDUCATION;CEG;PRIVE;Mauvais;6,256743;1,03729;69.580566
1230;MARITIME;AVE;TOVEGAN;KOUDASSI;CEG KOUDASSI;EDUCATION;CEG;PUBLIC;Bon;6,613218;0,868404;120.770386
1235;MARITIME;AVE;TOVEGAN;BAKA KOPE;CEG CONFESSIONNEL SAINT DE DIEU;EDUCATION;CEG;CONFESSIONNEL;Mauvais;6,656675;0,895118;144.082275
1241;MARITIME;AVE;DZOLO;YOPE;CEG YOPE-TSIVIPE;EDUCATION;CEG;PUBLIC;Bon;6,416989;0,919321;113.560669
1250;MARITIME;AVE;DZOLO;DZOLO;CEG DZOLO;EDUCATION;CEG;PUBLIC;Bon;6,37399;0,888224;120.530029
1259;MARITIME;ZIO;BOLOU;BOLOU ALOKOEGBE;CEG ALOKOEGBE;EDUCATION;CEG;PUBLIC;Bon;6,438615;1,093496;59.24646
1265;MARITIME;ZIO;BOLOU;BOLOU KLOKPOE;CEG IDH DE BOLOU KLOKPOE;EDUCATION;CEG;PRIVE;Mauvais;6,475804;1,070496;64.533691
1269;MARITIME;ZIO;BOLOU;BOLOUGAN;CEG BOLOUGAN;EDUCATION;CEG;PUBLIC;Bon;6,431248;1,178949;130.623901
1272;MARITIME;ZIO;GAPE-KPODJI;AKPAKPEDOME;CEG AKPAKPEDOME;EDUCATION;CEG;PUBLIC;Mauvais;6,65091;0,999761;116.204224
1274;MARITIME;ZIO;GAPE-KPODJI;AKPAKPEDOME;ACADEMIE JFAM;EDUCATION;CEG;PRIVE;Mauvais;6,65808;0,988744;108.754028
1276;MARITIME;ZIO;GAPE-KPODJI;GAPE KPODJI;CEG GAPE KPODJI;EDUCATION;CEG;PUBLIC;Bon;6,675922;0,976294;110.436401
1278;MARITIME;ZIO;GAPE-KPODJI;NYATIVE;CEGIL NYATIVE;EDUCATION;CEGIL;COMMUNAUTAIRE;Mauvais;6,699619;0,99065;113.560669
1293;MARITIME;ZIO;GAPE-CENTRE;AVELEBE;CEG AVELEBE;EDUCATION;CEG;PUBLIC;Bon;6,613316;1,025624;123.654297
1295;MARITIME;ZIO;GAPE-CENTRE;GAPE CENTRE;CEG GAPE CENTRE;EDUCATION;CEG;PUBLIC;Bon;6,602876;1,097334;145.283813
1303;MARITIME;ZIO;GAPE-CENTRE;NYASSIVE;CEG NYASSIVE;EDUCATION;CEG;PUBLIC;Bon;6,571045;1,049818;107.552368
1313;MARITIME;ZIO;GAPE-CENTRE;ADJIDO;CEG ADJIDO;EDUCATION;CEG;PUBLIC;Bon;6,658759;1,024826;129.422241
1320;MARITIME;ZIO;AGBELOUVE;AKE;CEGIL;EDUCATION;CEGIL;COMMUNAUTAIRE;Bon;6,7564;0,96277;126.057617
1322;MARITIME;ZIO;GAPE-KPODJI;WONOUGBA;CEG GAPE WONOUGBA;EDUCATION;CEG;PUBLIC;Mauvais;6,74716;0,9044;152.013062
1326;MARITIME;ZIO;ABOBO;ABOLAVE;CEGIL ABOLAVE;EDUCATION;CEGIL;COMMUNAUTAIRE;Mauvais;6,242524;1,304467;33.291138
1332;MARITIME;ZIO;ABOBO;AVETA;COLLEGE DE L'ORPHELINAT AAFOT;EDUCATION;CEG;PRIVE;Bon;6,270927;1,284152;32.329834
1333;MARITIME;ZIO;ABOBO;AVETA;CEG D'AVETA;EDUCATION;CEG;PUBLIC;Mauvais;6,272902;1,285493;31.36853
1343;MARITIME;ZIO;TSEVIE;TSEVIE;COMPLEXE SCOLAIRE BAOBAB;EDUCATION;CEG;PRIVE;Bon;6,43877;1,20768;106
1346;MARITIME;ZIO;TSEVIE;TSEVIE;COMPLEXE SCOLAIRE SAINT THOMAS D'AQUIN;EDUCATION;CEG;PRIVE;Bon;6,4367;1,20509;107
1351;MARITIME;ZIO;TSEVIE;TSEVIE;CEG VILLE III;EDUCATION;CEG;PUBLIC;Bon;6,44249;1,21395;96
1354;MARITIME;ZIO;TSEVIE;TSEVIE;INSTITUT SCOLAIRE SOPHIA;EDUCATION;CEG;PRIVE;Bon;6,43876;1,21099;103
1360;MARITIME;ZIO;TSEVIE;TSEVIE;ECOLE PRIVEE DIDEROT KPATEFI;EDUCATION;CEG;PRIVE;Bon;6,43363;1,21397;102
1374;MARITIME;LACS;AGBODRAFO;AGBATA;ECOLE PRIVEE LAÏQUE PIERRE-SIMON;EDUCATION;CEG;PRIVE;Bon;6,19593;1,38204;18
1380;MARITIME;LACS;AGBODRAFO;AGBATA;COMPLEXE SCOLAIRE LE ROC;EDUCATION;CEG;PRIVE;Bon;6,1923;1,139534;20
1383;MARITIME;LACS;AGBODRAFO;AMEDEHOEVE;COLLEGE D'ENSEIGNEMENT GENERAL DE AMEDEHOEVE;EDUCATION;CEG;PUBLIC;Bon;6,21083;1,40039;19
1390;MARITIME;LACS;AGBODRAFO;DAGUE;COMPLEXE SCOLAIRE L'AURORE;EDUCATION;CEG;PRIVE;Bon;6,19534;1,39537;20
1399;MARITIME;LACS;AGBODRAFO;KPESSI;COMPLEXE SCOLAIRE HAVILA;EDUCATION;CEG;PRIVE;Bon;6,21838;1,44073;13
1404;MARITIME;LACS;AGBODRAFO;KPESSI;LYCEE ET COLLEGE  D'ENSEIGNEMENT GENERAL ABRAHAM LINCOLN;EDUCATION;CEG;PRIVE;Bon;6,20961;1,45066;12
1407;MARITIME;LACS;AGBODRAFO;AGBODRAFO;LYCEE D'AGBODRAFO;EDUCATION;CEG;PUBLIC;Bon;6,20806;1,47462;14
1410;MARITIME;LACS;AGBODRAFO;KPEME;INSTITUT GLEEN MARTIN;EDUCATION;CEG;PRIVE;Bon;6,22032;1,50557;14
1416;MARITIME;LACS;AGBODRAFO;KPEME;CMPLEXE SCOLAIRE KOUVAHEY;EDUCATION;CEG;PRIVE;Mauvais;6,21517;1,50647;14
1422;MARITIME;LACS;AGBODRAFO;KPEME;COLLEGE DU LITTORAL DE KPEME;EDUCATION;CEG;PRIVE;Bon;6,21068;1,5105;15
1439;MARITIME;LACS;ANFOIN;AGBEDJINOU KOPE;CEG DE HANGOUME;EDUCATION;CEG;PUBLIC;Bon;6,36704;1,60732;41
1445;MARITIME;LACS;FIATA + GANAVE;FIATA;UBITE DE SOINS DE AGBOGAN;EDUCATION;CEG;PRIVE;Mauvais;6,29953;1,64613;26
1455;MARITIME;BAS-MONO;ATTITOGON;VOUTOKPA;CEG DE MAWUSSI;EDUCATION;CEG;PUBLIC;Bon;6,39494;1,63891;43
1459;MARITIME;BAS-MONO;ATTITOGON;ADEHO;CAS DE SANTE D'AVOUTOKPA;EDUCATION;CEG;PUBLIC;Bon;6,40863;1,64984;53
1464;MARITIME;BAS-MONO;ATTITOGON;ZOOTI KPOTA;CEG ZOOTI-NOVISSI;EDUCATION;CEG;PUBLIC;Mauvais;6,43805;1,6168;65
1467;MARITIME;BAS-MONO;ATTITOGON;KEWAME;CASE DE SANTE AÏNSOPHAUR;EDUCATION;CEG;PUBLIC;Mauvais;6,45111;1,61706;65
1475;MARITIME;ZIO;TSEVIE;TSEVIE;COLLEGE ST PIE X DE TSEVIE;EDUCATION;CEG;CONFESSIONNEL;Bon;6,427609;1,213994;100.342529
1481;MARITIME;ZIO;TSEVIE;TSEVIE;COLLEGE CROISSANCE;EDUCATION;CEG;PRIVE;Bon;6,423043;1,231074;77.030884
1489;MARITIME;ZIO;TSEVIE;TSEVIE;CEG VILLE 2;EDUCATION;CEG;PUBLIC;Bon;6,41911;1,222137;94.574707
1494;MARITIME;ZIO;TSEVIE;TSEVIE;COMPLEXE SCOLAIRE  LA LUMIERE;EDUCATION;CEG;PRIVE;Bon;6,418581;1,214438;98.900635
1499;MARITIME;LACS;AGBODRAFO;AGBAVI;COLLEGE D'ENSEIGNEMENT SCOLAIRE LE ROI;EDUCATION;CEG;PRIVE;Bon;6,188755;1,397386;14.305298
1506;MARITIME;LACS;AGBODRAFO;DAGUE;COLLEGE PRIVE CONFESSIONNEL PROTESTANT HUMPHREY;EDUCATION;CEG;CONFESSIONNEL;Bon;6,207312;1,405173;14.545532
1511;MARITIME;LACS;AGBODRAFO;AGBODAN;"COMPLEXE SCOLAIRE""LA REFERENCE""";EDUCATION;CEG;PRIVE;Bon;6,206763;1,414381;15.506958
1518;MARITIME;LACS;AGBODRAFO;GBODJOME;CEG DE GBODJOME;EDUCATION;CEG;PUBLIC;Bon;6,202615;1,413502;19.111816
1540;MARITIME;LACS;AGBODRAFO;KPEME;COLLEGE PRIVE EDISON;EDUCATION;CEG;PRIVE;Bon;6,217029;1,503801;15.506958
1545;MARITIME;LACS;AGBODRAFO;KPEME;CEG DE L'UNION DE KPEME;EDUCATION;CEG;PUBLIC;Bon;6,209254;1,50102;15.026245
1553;MARITIME;LACS;ANFOIN;ANFOIN;CEG ANFOIN;EDUCATION;CEG;PUBLIC;Bon;6,337135;1,603466;34.733154
1554;MARITIME;LACS;ANFOIN;ANFOIN;COLLEGE PRIVE LA COLOMBE;EDUCATION;CEG;PRIVE;Mauvais;6,335729;1,604222;40.020264
1559;MARITIME;LACS;FIATA + GANAVE;GANAVE;CEG DE GANAVE;EDUCATION;CEG;PUBLIC;Bon;6,308101;1,632604;28.003906
1565;MARITIME;BAS-MONO;ATTITOGON;TANOU-KPOTA;COLLEGE PROTESTANT JOHN WESLEY;EDUCATION;CEG;PRIVE;Mauvais;6,363669;1,638869;32.329834
1568;MARITIME;BAS-MONO;ATTITOGON;TANNOU;CEGIL TANNOU;EDUCATION;CEGIL;COMMUNAUTAIRE;Mauvais;6,375168;1,645513;44.105957
1574;MARITIME;BAS-MONO;ATTITOGON;MASSEDA;CEG MASSEDA;EDUCATION;CEG;PUBLIC;Bon;6,449683;1,667154;68.619263
1581;MARITIME;BAS-MONO;AFAGNAGAN;AGBLETA;CEG VILLE  1;EDUCATION;CEG;PUBLIC;Bon;6,495933;1,622762;73.906494
1584;MARITIME;BAS-MONO;AFAGNAGAN;AGBLETA;ECOLE PRIVEE LAIQUE LA VRAIE SOLUTION;EDUCATION;CEG;PRIVE;Mauvais;6,493331;1,615781;83.03894
1593;MARITIME;BAS-MONO;AFAGNAGAN;AGBLETA;COMPLEXE SCOLAIRE COSMOS;EDUCATION;CEG;PRIVE;Mauvais;6,497232;1,623549;79.914673
1594;MARITIME;BAS-MONO;KPETSOU;KPESSOU;CEG KPESSOU;EDUCATION;CEG;PUBLIC;Bon;6,522166;1,584022;66.696655
1601;MARITIME;VO;DAGBATI;KPEYIDJI;CEGIL DAGBATI-KPEYIDJI;EDUCATION;CEGIL;COMMUNAUTAIRE;Mauvais;6,507117;1,48862;77.030884
1605;MARITIME;VO;DAGBATI;DAGBATI;CEG DAGBATI;EDUCATION;CEG;PUBLIC;Mauvais;6,477349;1,498362;66.696655
1608;MARITIME;VO;DAGBATI;ASSO;CEG VO ASSO;EDUCATION;CEG;PUBLIC;Mauvais;6,48463;1,47512;83.759888
1611;MARITIME;VO;DAGBATI;VO-ATTIVE;CEG VO-ATTIVE;EDUCATION;CEG;PUBLIC;Bon;6,428962;1,492037;77.751831
1612;MARITIME;VO;DAGBATI;VO-ATTIVE;COLLEGE PRIVE LAÏQUE GAMALIEL;EDUCATION;CEG;PRIVE;Mauvais;6,43036;1,493899;73.185547
1621;MARITIME;VO;VOGAN;AFOWIME;CEG AFOWIME;EDUCATION;CEG;PUBLIC;Mauvais;6,397443;1,519316;66.216064
1636;MARITIME;VO;VOGAN;VOGAN;CEG VOGAN VILLE 1;EDUCATION;CEG;PUBLIC;Bon;6,344115;1,533919;40.741211
1643;MARITIME;VO;TOGOVILLE;TOGOVILLE;COLLEGE ST AUGUSTIN DE TOGOVILLE;EDUCATION;CEG;CONFESSIONNEL;Bon;6,235557;1,478395;35.454102
1654;MARITIME;VO;TOGOVILLE;BADOUGBE;CEG DE BADOUGBE;EDUCATION;CEG;PUBLIC;Bon;6,240723;1,517971;26.802246
1665;MARITIME;VO;AKOUMAPE;GNITA;CEG DE GNITA;EDUCATION;CEG;PUBLIC;Bon;6,454257;1,451688;85.682495
1678;MARITIME;YOTO;TOKPLI;TOKPLI;CEG DE TOKPLI;EDUCATION;CEG;PUBLIC;Bon;6,661873;1,591639;37.8573
1682;MARITIME;YOTO;TOKPLI;ATAKPAMEDE;CEG ATAKPAMEDE;EDUCATION;CEG;PUBLIC;Bon;6,639564;1,560932;35.213745
1690;MARITIME;YOTO;GBOTO;GBOTO VODOUPE;CEP DE GBOTO VODOUPE;EDUCATION;CEG;PUBLIC;Bon;6,669407;1,527943;94.574707
1699;MARITIME;YOTO;AMOUSSIME;AMOUSSIME;COLLEGE PRIVE VRAIE SOLUTION;EDUCATION;CEG;PRIVE;Mauvais;6,614727;1,510593;61.169189
1702;MARITIME;YOTO;GBOTO;GBOTO-ASSIGAME;CEG GBOTO-ASSIGAME;EDUCATION;CEG;PUBLIC;Bon;6,672089;1,498151;69.820923
1706;MARITIME;YOTO;GBOTO;GBOTO KOSSIDAME;COMPLEXE SCOLAIRE METHODISTE DE GBOTO KOSSIDAME;EDUCATION;CEG;CONFESSIONNEL;Bon;6,685185;1,483439;95.536011
1708;MARITIME;YOTO;KOUVE;KOUVE;CEG DE KOUVE ATRAN;EDUCATION;CEG;PUBLIC;Mauvais;6,671434;1,425031;143.361206
1714;MARITIME;YOTO;KOUVE;KOUVE;COLLEGE CHRIST ROI DE KOUVE;EDUCATION;CEG;CONFESSIONNEL;Bon;6,659554;1,414953;158.982544
1721;MARITIME;YOTO;KOUVE;KOUVE;LYCEE DE KOUVE;EDUCATION;CEG;PUBLIC;Bon;6,652012;1,415039;156.338989
1725;MARITIME;YOTO;ZAFI;YOTO - KOPE;CEG YOTO-KOPE;EDUCATION;CEG;PUBLIC;Bon;6,740599;1,313222;84.000244
1743;MARITIME;AVE;BADJA;BAGBEGAN;CEG DOKPLALA;EDUCATION;CEG;PUBLIC;Bon;6,340124;0,987074;89.768066
1749;MARITIME;AVE;TOVEGAN;TOVEGAN;CEG TOVEGAN;EDUCATION;CEG;PUBLIC;Bon;6,565217;0,891946;112.359009
1756;MARITIME;AVE;TOVEGAN;HEKPE;CEGIL - HEKPE;EDUCATION;CEGIL;COMMUNAUTAIRE;Mauvais;6,619594;0,923678;129.662598
1760;MARITIME;AVE;ASSAHOUN + ANDO;ATTI-ATOVOU;CEG ATTI-ATOVOU;EDUCATION;CEG;PUBLIC;Bon;6,551195;0,862679;127.499634
1765;MARITIME;AVE;ASSAHOUN + ANDO;ATTI-TOUWUI;CEGIL D'ATTI-TOUWUI;EDUCATION;CEGIL;COMMUNAUTAIRE;Mauvais;6,519111;0,892459;111.397705
1778;MARITIME;ZIO;KOVIE;SEVEXO;CEG SEVEXO-DZEMEKE;EDUCATION;CEG;PUBLIC;Bon;6,320092;1,05176;95.05542
1785;MARITIME;ZIO;MISSION-TOVE;MISSION TOVE;LYCEE DE MISSION TOVE;EDUCATION;CEG;PUBLIC;Bon;6,333775;1,114377;74.627441
1802;MARITIME;ZIO;AGBELOUVE;AGBELOUVE;COLLEGE IDH;EDUCATION;CEG;PRIVE;Mauvais;6,669147;1,156241;129.181885
1806;MARITIME;ZIO;AGBELOUVE;TODOME;CEG DE TODOME;EDUCATION;CEG;PUBLIC;Bon;6,650851;1,135807;119.088135
1812;MARITIME;ZIO;AGBELOUVE;GAME LILI;CEG DE GAME LILI;EDUCATION;CEG;PUBLIC;Bon;6,70127;1,087031;139.756226
1820;MARITIME;ZIO;AGBELOUVE;GAME KODJE;CEG KODJE;EDUCATION;CEG;PUBLIC;Bon;6,726387;1,01888;124.615723
1824;MARITIME;ZIO;TSEVIE;LILIKOPE;CEG LILIKOPE;EDUCATION;CEG;PUBLIC;Mauvais;6,551513;1,182936;86.163208
1828;MARITIME;ZIO;AGBELOUVE;KPEVEGO;CEG KPEVEGO;EDUCATION;CEG;PUBLIC;Mauvais;6,614755;1,183055;99.381226
1830;MARITIME;ZIO;AGBELOUVE;ADOKPOE;CEG D'ADOKPOE;EDUCATION;CEG;PUBLIC;Bon;6,638541;1,177262;121.010742
1838;MARITIME;ZIO;ADETIKOPE;ADETIKOPE;COMPLEXE SCOLAIRE BERNARD BELIN DADIER;EDUCATION;CEG;PRIVE;Bon;6,318403;1,216182;45.067261
1839;MARITIME;ZIO;ADETIKOPE;ANYAVE;"ECOLE PRIVEE LAÏQUE ""MA PASSION""";EDUCATION;CEG;PRIVE;Bon;6,329988;1,20663;38.818604
1847;MARITIME;ZIO;ADETIKOPE;ADETIKOPE;"COMPLEXE SCOLAIRE ""LA CONCORDE""";EDUCATION;CEG;PRIVE;Bon;6,318567;1,206918;34.012085
1851;MARITIME;ZIO;ADETIKOPE;ADETIKOPE;"COMPLEXE SCOLAIRE ""DAVID""";EDUCATION;CEG;PRIVE;Bon;6,319813;1,216486;51.075317
1858;MARITIME;ZIO;ADETIKOPE;KPOTAVE;"COMPLEXE SCOLAIRE ""MARIAMA BA""";EDUCATION;CEG;PRIVE;Bon;6,302652;1,234717;44.826904
1860;MARITIME;ZIO;ADETIKOPE;KPOTAVE;"COMPLEXE SCOLAIRE ""LA MAIN DE DIEU";EDUCATION;CEG;PRIVE;Bon;6,312571;1,224899;49.393066
1862;MARITIME;ZIO;ADETIKOPE;KPOTAVE;"COMPLEXE SCOLAIRE ""KARL MAX""";EDUCATION;CEG;PRIVE;Bon;6,30055;1,238137;38.338013
1865;MARITIME;ZIO;ADETIKOPE;KPOTAVE;"COMPLEXE SCOLAIRE ""INSTITUT FONDENA""";EDUCATION;CEG;PRIVE;Bon;6,30884;1,232572;46.268921
1870;MARITIME;ZIO;DALAVE;DALAVE;CEG DALAVE;EDUCATION;CEG;PUBLIC;Bon;6,392103229;1,230907878;90.008423
1875;MARITIME;ZIO;DALAVE;APEYIGBE;COMPLEXE SCOLAIRE LA MÉMOIRE;EDUCATION;CEG;PRIVE;Bon;6,385672046;1,247111857;67.657959
1882;MARITIME;GOLFE;ZANGUERA;ZANGUERA;COMPLEXE SCOLAIRE EFRATO;EDUCATION;CEG;;;6,23303;1,1534;
1884;MARITIME;GOLFE;LEGBASSITO;LEGBASSITO;COMPLEXE SCOLAIRE LA FABIENNE III;EDUCATION;CEG;;;6,23373;1,16055;
1889;MARITIME;GOLFE;TOGBLEKOPE;TOGBLEKOPE;CEG AKOIN;EDUCATION;CEG;;;6,27478;1,20453;
1890;MARITIME;GOLFE;TOGBLEKOPE;TOGBLEKOPE;ECOLE PRIVÉ LAIQUE LE PILIER;EDUCATION;COMPLEXE SCOLAIRE;;;6,27657;1,20443;
1891;MARITIME;GOLFE;TOGBLEKOPE;TOGBLEKOPE;COMPLEXE SCOLAIRE ST CHARBEL;EDUCATION;CEG;;;6,25673;1,22418;
1897;CENTRALE;TCHAOUDJO;AGOULOU;KPAZA;CEGIL;EDUCATION;CEGIL;COMMUNAUTAIRE;Mauvais;9,2228410;1,3442440;407.962036
1907;CENTRALE;TCHAOUDJO;KPASSOUADE;KPASSOUA;CEG;EDUCATION;CEG;PUBLIC;Bon;9,0569140;1,2908480;450.259766
1910;CENTRALE;TCHAOUDJO;WASSARABO;AGIDABADE;COLLEGE D'ENSEIGNMENT D'INITIATIVE LOCALE;EDUCATION;CEG;PUBLIC;Mauvais;9,0185690;1,2800400;402.915161
1913;CENTRALE;TCHAOUDJO;WASSARABO;WASSARABO;CEG;EDUCATION;CEG;PUBLIC;Bon;8,9962100;1,2561640;373.835571
1919;CENTRALE;TCHAOUDJO;KPANGALAM;SAGBADEI;CEG SAGBADEI;EDUCATION;CEG;PUBLIC;Mauvais;9,0539220;1,0780130;392.581055
1926;CENTRALE;TCHAOUDJO;KPANGALAM;KPARIO;COMPLEXE SCOLAIRE PHILADELPHIE;EDUCATION;CEG;PRIVE;Bon;9,0101850;1,1151500;433.43689
1936;CENTRALE;TCHAOUDJO;KPANGALAM;KWAOU - WORO;CEG DE KWAOU WORO;EDUCATION;CEG;PUBLIC;Bon;8,9983450;1,1282400;408.682983
1941;CENTRALE;TCHAOUDJO;KOMAH;AKAMADE;ETABLISSEMENT SCOLAIRE LAIC MARTIN LUTHER KING CEG;EDUCATION;CEG;PRIVE;Bon;8,9931040;1,1184520;446.654907
1944;CENTRALE;TCHAOUDJO;KOMAH;AKAMADE;"CEG ""ST AMBROISE""";EDUCATION;CEG;PRIVE;Bon;8,9873910;1,1094360;449.058105
1949;CENTRALE;BLITTA;ATCHINTSE;ASSOUKOKO;CEG;EDUCATION;CEG;PUBLIC;Bon;8,0036290;0,6667550;617.047119
1957;CENTRALE;BLITTA;TINTCHRO;TINTCHRO;CEG TINTCHRO;EDUCATION;CEG;PUBLIC;Bon;8,0793080;0,7532490;578.835205
1963;CENTRALE;BLITTA;PAGALA-VILLAGE;PAGALA VILLAGE;CEG;EDUCATION;CEG;PUBLIC;Bon;8,2137370;0,8730360;388.495605
1968;CENTRALE;BLITTA;PAGALA-GARE;GASSI - GASSI;CEG GASSI - GASSI;EDUCATION;CEG;PUBLIC;Mauvais;8,1876320;0,9519430;286.59668
1970;CENTRALE;BLITTA;PAGALA-GARE;PAGALA - GARE;CEG;EDUCATION;CEG;PUBLIC;Bon;8,1873370;0,9678690;277.704468
