N;REGION;PREFECTURE;CANTON;LOCALITE;INFRASTRUCTURE;SECTEUR;TYPE;STATUT;ETAT;LATITUDE;LONGITUDE;ALTITUDE
6658;LOME COMMUNE;ARRONDISSEMENT IV;KODJOVIAKOPE;KODJOVIAKOPE;ECOLE INTERNATIONALE ARC-EN-CIEL;EDUCATION;LYCEE;PRIVE;Bon;6,122929;1,204742;14.545532
6663;LOME COMMUNE;ARRONDISSEMENT IV;KODJOVIAKOPE;KODJOVIAKOPE;INSTITUT TECHNIQUE LE LEADER;EDUCATION;COMPLEXE SCOLAIRE;;;6,1211;1,20903;
6665;LOME COMMUNE;ARRONDISSEMENT IV;KODJOVIAKOPE;KODJOVIAKOPE;COMPLEXE SCOLAIRE AKOUETE-AKUE;EDUCATION;COMPLEXE SCOLAIRE;;;6,12127;1,2101;
6690;LOME COMMUNE;ARRONDISSEMENT II;LOME II;LOME II;COMPLEXE SCOLAIRE MELA;EDUCATION;LYCEE;PUBLIC;;6,19773;1,20225;
6691;LOME COMMUNE;ARRONDISSEMENT II;LOME II;LOME II;GROUPE SCOLAIRE LIBERTE 1;EDUCATION;COMPLEXE SCOLAIRE;;;6,19898;1,20278;
6694;LOME COMMUNE;ARRONDISSEMENT II;N'TIFAFA KOME;N'TIFAFA KOME;COLLEGE ASSIOBO;EDUCATION;LYCEE;PUBLIC;;6,14758;1,23212;
6698;LOME COMMUNE;ARRONDISSEMENT II;N'TIFAFA KOME;N'TIFAFA KOME;INSTITUT TECHNIQUE SAINT STREBLER;EDUCATION;LYCEE;PUBLIC;;6,14823;1,23273;
6707;LOME COMMUNE;ARRONDISSEMENT IV;NYEKONAKPOE;NYEKONAKPOE;LYCEE FRANÇAIS DE LOME;EDUCATION;LYCEE;PRIVE;Mauvais;6,126812;1,205793;16.948853
6713;LOME COMMUNE;ARRONDISSEMENT IV;NYEKONAKPOE;NYEKONAKPOE;LYCEE DE NYEKONAKPOE;EDUCATION;LYCEE;PUBLIC;Bon;6,128174;1,204025;9.979248
6733;LOME COMMUNE;ARRONDISSEMENT IV;NYEKONAKPOE;NYEKONAKPOE;E P L  JESUS MISERICORDIEUX;EDUCATION;LYCEE;PUBLIC;;6,12463;1,20072;
6734;LOME COMMUNE;ARRONDISSEMENT IV;NYEKONAKPOE;NYEKONAKPOE;LYCEE TECHNIQUE  ISETI;EDUCATION;LYCEE;PUBLIC;;6,1247;1,20087;
6738;LOME COMMUNE;ARRONDISSEMENT IV;NYEKONAKPOE;NYEKONAKPOE;ECOLE BON BERGER;EDUCATION;LYCEE;PUBLIC;;6,12783;1,20357;
6745;LOME COMMUNE;ARRONDISSEMENT IV;OCTAVIO NETIME;OCTAVIO NETIME;COLLEGE  BEATRICE  PASCAL;EDUCATION;LYCEE;PUBLIC;;6,13312;1,2138;
6758;LOME COMMUNE;ARRONDISSEMENT II;RESIDENCE DU BENIN;RESIDENCE DU BENIN;ECOLE PRIVEE LA TOLERANCE;EDUCATION;LYCEE;PRIVE;Bon;6,16999;1,228712;27.042603
6762;LOME COMMUNE;ARRONDISSEMENT II;RESIDENCE DU BENIN;RESIDENCE DU BENIN;THE BRITISH SCHOOL OF LOME;EDUCATION;LYCEE;PUBLIC;;6,17222;1,22342;
6771;LOME COMMUNE;ARRONDISSEMENT II;SAINT JOSEPH;SAINT JOSEPH;COLLEGE SAINT JOSEPH;EDUCATION;LYCEE;PUBLIC;;6,15025;1,2327;
6788;LOME COMMUNE;ARRONDISSEMENT III;SOUZA NETIME;SOUZA NETIME;INSTITUT TECHNIQUE ET PROFESSIONNEL (ITP) NOUSSI;EDUCATION;LYCEE;PUBLIC;;6,13645;1,24687;
6790;LOME COMMUNE;ARRONDISSEMENT III;SOUZA NETIME;SOUZA NETIME;COLLEGE PÈRE AUGUSTIN PLANQUE;EDUCATION;LYCEE;PUBLIC;;6,13613;1,24748;
6805;LOME COMMUNE;ARRONDISSEMENT III;SOUZA NETIME;SOUZA NETIME;COMPLEXE POLYTECHNIQUE BRUCE;EDUCATION;LYCEE;PUBLIC;;6,1327;1,23658;
6811;LOME COMMUNE;ARRONDISSEMENT III;SOUZA NETIME;SOUZA NETIME;INSTITUT TECHNIQUE LA COLOMBE DE DIEU;EDUCATION;LYCEE;PUBLIC;;6,14012;1,24608;
6829;LOME COMMUNE;ARRONDISSEMENT V;SOVIEPE;SOVIEPE;INSTITUT MERIDIEN TECHNOLOGIE;EDUCATION;COMPLEXE SCOLAIRE;;;6,17632;1,1794;
6840;LOME COMMUNE;ARRONDISSEMENT II;TOKOIN FOREVER;TOKOIN FOREVER;COMPLEXE SCOLAIRE LA METHODE;EDUCATION;LYCEE;PUBLIC;;6,16027;1,23317;
6842;LOME COMMUNE;ARRONDISSEMENT II;TOKOIN FOREVER;TOKOIN FOREVER;COLLEGE TECHNIQUE LA REVELATION;EDUCATION;LYCEE;PUBLIC;;6,15778;1,2281;
6848;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN GBADAGO;TOKOIN GBADAGO;INSTITUT TECHNIQUE  ISTC LE GRAND;EDUCATION;LYCEE;PUBLIC;;6,14472;1,21537;
6853;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN HOPITAL;TOKOIN HOPITAL;"ECOLE SANS FRONTIERE ""FAUVETTES PLUS""";EDUCATION;LYCEE;PUBLIC;;6,14013;1,21105;
6856;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN HOPITAL;TOKOIN HOPITAL;"COMPLEXE SCOLAIRE ""BAPISTES DU TOGO""";EDUCATION;LYCEE;PUBLIC;;6,14092;1,21032;
6857;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN HOPITAL;TOKOIN HOPITAL;INSTITUT TECHNIQUE ET PROFESSIONNEL GEORGES CLEMENCEAU;EDUCATION;LYCEE;PUBLIC;;6,144;1,21022;
6867;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN LYCEE;TOKOIN LYCEE;"INSTITUT PRIVE ""L'ESSENTIEL""";EDUCATION;LYCEE;PUBLIC;;6,15162;1,22387;
6871;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN LYCEE;TOKOIN LYCEE;INSTITUT MONSTESQUIEU;EDUCATION;LYCEE;PUBLIC;;6,15262;1,2218;
6876;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN LYCEE;TOKOIN LYCEE;LYCEE DE TOKOIN II;EDUCATION;LYCEE;PUBLIC;;6,1529;1,22583;
6877;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN LYCEE;TOKOIN LYCEE;LYCEE DE TOKOIN I;EDUCATION;LYCEE;PUBLIC;;6,15038;1,2286;
6882;LOME COMMUNE;ARRONDISSEMENT II;TOKOIN N'KAFU;TOKOIN N'KAFU;INSTITUT DES SCIENCES COMMERCIALES;EDUCATION;LYCEE;PUBLIC;;6,1539;1,24105;
6899;LOME COMMUNE;ARRONDISSEMENT V;TOKOIN OUEST;TOKOIN OUEST;COLLEGE PROTESTANT DE LOME-TOKOIN;EDUCATION;LYCEE;PUBLIC;;6,1459;1,20323;
6927;MARITIME;GOLFE;ZANGUERA;ATIGAN KOPE;CEG ET LYCEE;EDUCATION;COMPLEXE SCOLAIRE;;;6,23137;1,11877;
6931;MARITIME;GOLFE;ZANGUERA;TAGA KOPE;INSTITUT SCOLAIRE SANT;EDUCATION;COMPLEXE SCOLAIRE;;;6,23132;1,10357;
6935;MARITIME;GOLFE;ZANGUERA;TAGA KOPE;LYCEE DE ZANGUERA;EDUCATION;LYCEE;PUBLIC;;6,2312;1,11837;
6947;MARITIME;GOLFE;AGOENYIVE;TOTSI KLEVEGBLE;ECOLE PRIVÉ AWIYA;EDUCATION;COMPLEXE SCOLAIRE;;;6,20338;1,19678;
6948;MARITIME;GOLFE;AGOENYIVE;TOTSI KPATEFI;ECOLE NEO HUMANISTE;EDUCATION;COMPLEXE SCOLAIRE;;;6,20335;1,19767;
6959;MARITIME;GOLFE;AGOENYIVE;TOTSI NYIVEME;COMPLEXE SCOLAIRE LE PHENIX;EDUCATION;COMPLEXE SCOLAIRE;;;6,22028;1,20085;
6961;MARITIME;GOLFE;AGOENYIVE;TOTSI NYIVEME;INSTITUT PRIVÉ LA PAIX ENSEIGNEMENT GÉNÉRAL;EDUCATION;LYCEE;PUBLIC;;6,22082;1,19942;
6962;MARITIME;GOLFE;AGOENYIVE;KLEVE+ KLEVE APENYIGBE+ KLEVE ASSIYEYE;INSTITUT PRIVÉ LA PAIX ENSEIGNEMENT TECHNIQUE;EDUCATION;LYCEE;PUBLIC;;6,22243;1,19935;
6965;MARITIME;GOLFE;AGOENYIVE;TOTSI KPATEFI;LYCÉE D'AGOÈ;EDUCATION;LYCEE;PUBLIC;;6,21963;1,19935;
6984;MARITIME;GOLFE;AGOENYIVE;KLEVE+ KLEVE APENYIGBE+ KLEVE ASSIYEYE;INSTITUT POLYTECHNIQUE LA GRACE DE DIEU;EDUCATION;LYCEE;PUBLIC;;6,23073;1,1983;
6987;MARITIME;GOLFE;AGOENYIVE;FIOVI;COLLÈGE PRIVÉE AYISA;EDUCATION;LYCEE;PUBLIC;;6,23277;1,19522;
6992;MARITIME;GOLFE;AGOENYIVE;HOUMBIGBLE;INSTITUT  LE BRILLANT;EDUCATION;LYCEE;PUBLIC;;6,23365;1,18693;
6994;MARITIME;GOLFE;AGOENYIVE;APEGNIGBI;COMPLEXE SCOLAIRE JJ ROUSSEAU LA RELÈVE;EDUCATION;LYCEE;PUBLIC;;6,24077;1,19062;
7007;MARITIME;GOLFE;AGOENYIVE;KLEVE+ KLEVE APENYIGBE+ KLEVE ASSIYEYE;INSTITUT TECHNIQUE COMMERCIAL KOUVAHEY;EDUCATION;LYCEE;PUBLIC;;6,23415;1,19982;
7009;MARITIME;GOLFE;AGOENYIVE;DEMAKPOE;INSTITUT TECHNIQUE MARTIN LUTHER KING;EDUCATION;LYCEE;PUBLIC;;6,23677;1,20415;
7011;MARITIME;GOLFE;AGOENYIVE;ATSANVE;COMPLEXE SCOLAIRE PRIVÉ LAIQUE LE LEVANT;EDUCATION;COMPLEXE SCOLAIRE;;;6,23848;1,20615;
7015;MARITIME;GOLFE;AGOENYIVE;ATSANVE;INSTITUT SCOLAIRE PRIVÉ ADMIRABLE;EDUCATION;COMPLEXE SCOLAIRE;;;6,2305;1,20812;
7026;MARITIME;GOLFE;TOGBLEKOPE;TOGBLE URBAIN;COMPLEXE SCOLAIRE DE-LALLIRE DORKENOO;EDUCATION;LYCEE;PUBLIC;;6,25788;1,199;
