N;REGION;PREFECTURE;CANTON;LOCALITE;INFRASTRUCTURE;SECTEUR;TYPE;STATUT;ETAT;LATITUDE;LONGITUDE;ALTITUDE
221;MARITIME;ZIO;KPOME;KPOME AGOME;EPP CENTRE DE KPOME AGOME A/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,334066;1,341521;35.454102
223;MARITIME;ZIO;KPOME;KPOME AGOME;EPC KPOME AKADJAME;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Mauvais;6,332223;1,339444;42.423584
226;MARITIME;ZIO;KPOME;TOKPANOU;EPP KPOME TOKPANOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,377576;1,341799;28.724976
227;MARITIME;ZIO;KPOME;HAGBLEVOU;EPP HAGBLEVOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,32862;1,2987;50.835083
228;MARITIME;AVE;AKEPE;AKEPE;EPP AKEPE A/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,245389;1,054916;50.835083
231;MARITIME;AVE;NOEPE;NOEPE;EPP CENTRALE  B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,255116;1,041029;65.254761
232;MARITIME;AVE;NOEPE;NOEPE;EPP CENTRALE NOEPE  A/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,256715;1,039854;67.657959
233;MARITIME;AVE;NOEPE;NOEPE;EPE NOEPE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,261954;1,03685;75.588745
235;MARITIME;AVE;NOEPE;NOEPE;EPC SAINT ANGE/IC DE NOEPE A/B;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,263442;1,037784;79.193726
237;MARITIME;AVE;NOEPE;DEMIME;EPP NOEPE-DEMIME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,300488;1,045219;87.364868
239;MARITIME;AVE;NOEPE;ATCHAKPO;EP JEUNESSE EN MISSION;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Mauvais;6,295552;1,021646;82.077637
241;MARITIME;AVE;KEVE;KEVE;EPP CENTRALE DE KEVE  A/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,428821;0,931293;127.499634
243;MARITIME;AVE;KEVE;KEVE;EPP CENTRALE DE KEVE C;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,429157;0,935999;127.019043
245;MARITIME;AVE;KEVE;KEVE;COMPLEXE SCOLAIRE LA RELEVE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Mauvais;6,427409;0,930789;128.701294
246;MARITIME;AVE;KEVE;KEVE;EPP KEVE GARE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,43529;0,93858;98.900635
247;MARITIME;AVE;KEVE;SEVE KPOTA;EPP SEVE KPOTA-HOWUIVE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,436597;0,962423;100.102295
249;MARITIME;AVE;KEVE;ZOGBEPIME;EPP ZOGBEPIME B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,45051;0,978477;117.405884
250;MARITIME;AVE;KEVE;ZOGBEPIME;EPP ZOGBEPIME  A;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,445863;0,980586;104.187744
251;MARITIME;AVE;KEVE;ZOGBEPIME;EPC ZOGBEPIME;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,448677;0,984193;109.475098
252;MARITIME;AVE;KEVE;AVEDOME;EPP AVEDOME-ATCHAVE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,464173;0,980518;117.646118
253;MARITIME;AVE;KEVE;ATCHAVE;EPP ATCHAVE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,465776;0,989556;125.096436
254;MARITIME;AVE;KEVE;AGBOZOME;EPP AGBOZOME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,469354;0,996463;117.405884
256;MARITIME;AVE;KEVE;YOMETCHIN;EPP YOMETCHIN  A;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,481649;1,008613;108.994385
258;MARITIME;AVE;KEVE;YOMETCHIN;EPP YOMETCHIN  B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,485761;1,013733;106.110352
259;MARITIME;AVE;KEVE;AVEVOIN;EPP YOMETCHIN  C;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,501993;1,029002;84.961548
260;MARITIME;AVE;KEVE;ANYRON;EPP ANYRON;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,514396;0,984791;86.403564
261;MARITIME;AVE;KEVE;ANYRON;EPC SANT JOSEPH ANYRON;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,514718;0,982792;95.776367
263;MARITIME;AVE;KEVE;AGOTIME;EPP AGOTIME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,527465;0,996905;92.171509
264;MARITIME;AVE;KEVE;AGOTIME;EPP AGOTIME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,529882;0,976672;101.784546
265;MARITIME;AVE;ASSAHOUN + ANDO;AGBLEDO;EPP AGBLEDO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,551288;0,9622;89.047119
266;MARITIME;AVE;ASSAHOUN + ANDO;BEDIKPE;EPP BEDIKPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,529531;0,948501;96.016724
267;MARITIME;AVE;ASSAHOUN + ANDO;ANA;EPP  D'ANA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,487983;0,952975;108.273438
268;MARITIME;AVE;ASSAHOUN + ANDO;ANA;EPC  D'ANA;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,485979;0,954013;113.560669
269;MARITIME;AVE;ASSAHOUN + ANDO;AKASSIME AVEVE;EPP  AVEVE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,475029;0,957645;129.902832
270;MARITIME;AVE;KEVE;TONOUVE;EPP  TONOUVE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,449461;0,931827;106.831299
271;MARITIME;AVE;KEVE;AWATOME;EPP AWATOME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,456297;0,964608;120.530029
272;MARITIME;ZIO;WLI;WLI-MEDUIME;EPP WLI-MEDUIME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,411194;1,091283;50.594727
274;MARITIME;ZIO;WLI;WLI-MIVAKPO;EPP WLI-MIVAKPO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,400105;1,111769;46.268921
275;MARITIME;ZIO;WLI;WLI-CENTRE;EPC WLI-CENTRE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Mauvais;6,410988;1,160488;92.171509
276;MARITIME;ZIO;WLI;WLI-CENTRE;EPE WLI-CENTRE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,411413;1,163611;93.373047
277;MARITIME;ZIO;WLI;WLI-CENTRE;EPP WLI-CENTRE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,410506;1,164691;98.900635
279;MARITIME;ZIO;DAVIE;TEKPO;EPP DE DAVIE TEKPO 2;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,384145;1,187756;102.986084
280;MARITIME;ZIO;DAVIE;TEKPO;EPC SAINT JOSEPH DE DAVIE TEKPO;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,383871;1,190151;106.110352
281;MARITIME;ZIO;DAVIE;TEKPO;EPP DE DAVIE TEKPO 1;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,387405;1,195778;97.218262
283;MARITIME;ZIO;DAVIE;TEKPO;EP ONG SUISSE-TOGO;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,386513;1,196962;95.536011
284;MARITIME;ZIO;DAVIE;DAVIE;EPP DAVIE RAIL  B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,380667;1,196267;94.815063
285;MARITIME;ZIO;DAVIE;DAVIE;EPP DAVIE RAIL  A;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,381109;1,201403;92.6521
286;MARITIME;ZIO;DAVIE;DAVIE;EPP DAVIE KPOTA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,36795;1,205928;83.03894
288;MARITIME;ZIO;DAVIE;DAVIE;COMPLEXE SCOLAIRE SEYDOU;EDUCATION;ECOLE PRIMAIRE;PRIVE;Mauvais;6,364622;1,216631;67.657959
290;MARITIME;ZIO;GAME;TOGBA;EPP DE TOGBA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,769107;1,17547;97.458618
292;MARITIME;ZIO;GAME;AGAMAHE;EPP D'AGAMAHE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,711689;1,171451;120.770386
293;MARITIME;ZIO;AGBELOUVE;AGBELOUVE;EPP WENGO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,670082;1,176307;125.096436
295;MARITIME;ZIO;AGBELOUVE;BOGA;EPP DE BOGA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,664615;1,214525;117.165527
297;MARITIME;ZIO;AGBELOUVE;AVEDZE;EPP D'AVEDZE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,670991;1,23574;124.13501
298;MARITIME;ZIO;AGBELOUVE;AVEDZE;EPL D'AVEDZE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,671698;1,238655;125.33667
299;MARITIME;ZIO;AGBELOUVE;AGBLEVE;EPP AGBLEVE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,67796;1,252406;94.574707
301;MARITIME;ZIO;TSEVIE;KOLO;EPP KOLO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,530794;1,189476;84.240601
302;MARITIME;ZIO;TSEVIE;LILIKOPE;EPC LILIKOPE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,554956;1,185109;83.03894
303;MARITIME;ZIO;TSEVIE;ABALO KOPE;EPP ABALO KOPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,586148;1,198531;85.442261
304;MARITIME;ZIO;TSEVIE;AGBA KOPE;EPP AGBA KOPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,575175;1,207456;86.163208
305;MARITIME;ZIO;TSEVIE;BAGOU KOPE;EPP BAGOU KOPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,579923;1,242553;60.688477
306;MARITIME;ZIO;AGBELOUVE;KOUNI;EPP KOUNI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,593632;1,182289;83.759888
307;MARITIME;ZIO;AGBELOUVE;KPEVEGO;EPP KPEVEGO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,615845;1,184382;95.536011
308;MARITIME;ZIO;AGBELOUVE;BEGBE;EPP BEGBE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,615749;1,198234;97.458618
309;MARITIME;ZIO;AGBELOUVE;ADOKPE;EPP D'ADOKPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,63677;1,178758;121.731689
310;MARITIME;ZIO;AGBELOUVE;KANYIKPEDJE;EPP KANYIKPEDJE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,644818;1,17576;132.546509
311;MARITIME;ZIO;GAME;AKATI;EDIK AKATI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,695977;1,22004;106.831299
312;MARITIME;ZIO;AGBELOUVE;AKATI;EPP AKATI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,695977;1,22004;106.831299
313;MARITIME;ZIO;GAME;HAHO-KPESSIME;EPP HAHO-KPESSIME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,664543;1,289132;87.845459
314;MARITIME;ZIO;GAME;HAHO-TOVE;EPP HAHO-TOVE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,635389;1,285286;71.983887
315;MARITIME;ZIO;AGBELOUVE;TSIMANE;EPP AVEDZE-TSIMANE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,640761;1,265019;70.301514
316;MARITIME;ZIO;AGBELOUVE;ESSO KOPE;EPP ESSO KOPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,62618;1,250659;73.666138
317;MARITIME;ZIO;AGBELOUVE;DAROUKPE;EPP DAROUKPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,612278;1,2377;85.201904
318;MARITIME;ZIO;DJAGBLE;DJAGBLE;EPL MISSION CALEB;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,262685;1,278133;40.26062
320;MARITIME;ZIO;DJAGBLE;DJAGBLE;COMPLEXE SCOLAIRE LE PARADIS;EDUCATION;ECOLE PRIMAIRE;PRIVE;Mauvais;6,262216;1,27793;40.981567
321;MARITIME;ZIO;DJAGBLE;DJAGBLE;COMPLEXE SCOLAIRE TRONE DE DIEU;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,257982;1,281492;39.05896
325;MARITIME;ZIO;DJAGBLE;DJAGBLE;EPP DJAGBLE C/F;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,255028;1,277085;34.012085
326;MARITIME;ZIO;DJAGBLE;DJAGBLE;COMPLEXE SCOLAIRE FUTURES ELITES;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,25145;1,279692;30.407227
328;MARITIME;ZIO;DJAGBLE;DJAGBLE;EPL LE SECOURS;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,253549;1,271759;21.27478
330;MARITIME;ZIO;DJAGBLE;GBAMA KOPE;COMPLEXE SCOLAIRE LA BELLE ETOILE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,269982;1,271009;48.191528
334;MARITIME;ZIO;DJAGBLE;GBAMA KOPE;COMPLEXE SCOLAIRE LES TENORS;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,261802;1,264974;35.454102
335;MARITIME;ZIO;DJAGBLE;GBAMA KOPE;EPP GBAMA-HLAN A/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,263728;1,257883;27.042603
336;MARITIME;ZIO;DJAGBLE;HLAN KOPE;EPL LA BELLE HISTOIRE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Mauvais;6,264709;1,256267;24.639282
337;MARITIME;ZIO;DJAGBLE;HLAN KOPE;COMPLEXE SAINTE OLIVE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Mauvais;6,273354;1,2531;38.578369
340;MARITIME;ZIO;DJAGBLE;HLAN KOPE;EPL RABBIT;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,275614;1,261133;56.362549
341;MARITIME;ZIO;DJAGBLE;GBAMA KOPE;EPC GBAMA KOPE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Mauvais;6,265611;1,266863;51.796387
343;MARITIME;ZIO;DJAGBLE;AVETA;JE DE EPL JEAN ET HERBERT;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,274108;1,279499;44.826904
344;MARITIME;ZIO;DJAGBLE;DJAGBLE AGBOLE KOPE;COMPLEXE SCOLAIRE LUMIERE V;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,239746;1,286246;24.879639
346;MARITIME;ZIO;TSEVIE;SENAKOPE;COMPLEXE SCOLAIRE APOSTOLIQUE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Mauvais;6,29271;1,270372;41.462158
347;MARITIME;ZIO;DJAGBLE;ADJOGUIDI;COMPLEXE SCOLAIRE BELLE AVENIR;EDUCATION;ECOLE PRIMAIRE;PRIVE;Mauvais;6,298621;1,269273;30.16687
349;MARITIME;ZIO;DJAGBLE;ADJOGUIDI;EPP SEWOVE-ADJOGUIDI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,301271;1,268457;44.586548
352;MARITIME;ZIO;TSEVIE;TSEVIE;SCPC: COMPLEXE SCOLAIRE PRIVE CONFESSIONNEL PHILADELPHIE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,430555;1,206433;107.552368
353;MARITIME;ZIO;TSEVIE;TSEVIE;CSPC PHILADELPHIE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,430477;1,206447;105.870117
354;MARITIME;ZIO;TSEVIE;TSEVIE;EPC DES SAINTS DE DIEU;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,430777;1,207919;105.149048
359;MARITIME;ZIO;TSEVIE;TSEVIE;ISAK;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,428701;1,201494;112.359009
361;MARITIME;ZIO;TSEVIE;TSEVIE;EPP BOLOUMONDJI 2;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,427542;1,193092;110.196045
362;MARITIME;LACS;AGOUEGAN;AGBANAKIN;EPP AGBANAKIN;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,289544;1,801056;11.180908
364;MARITIME;LACS;AGOUEGAN;SEKO;EPP SEKO A/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,267245;1,711098;22.957031
367;MARITIME;LACS;AGOUEGAN;AGOUEGAN;EPP AGOUEGAN;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,260493;1,682877;24.879639
369;MARITIME;LACS;AGOUEGAN;AGOUEGAN;EPP AGOUEGAN -B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Abandonné;6,264291;1,682991;24.639282
371;MARITIME;LACS;AGOUEGAN;AGOKPAME;EPP AGOKPAME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,256641;1,652487;21.755371
373;MARITIME;LACS;AGOUEGAN;AGOKPAME;EPC AGOKPAME;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,257365;1,646704;21.755371
374;MARITIME;LACS;GLIDJI;ZEBE;IEPP;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,25145;1,611775;20.794067
375;MARITIME;LACS;GLIDJI;MESSAN CONDJI;EPP MESSAN CONDJI-AB-C;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,239003;1,622113;7.335693
376;MARITIME;LACS;GLIDJI;MESSAN CONDJI;EPP MESSAN CONDJI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,2394;1,62195;9.498657
377;MARITIME;LACS;GLIDJI;JERICO;EPL RENOUVEAU;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,234438;1,613903;12.142334
379;MARITIME;LACS;GLIDJI;ANEHO;EPC ST PIERRE ET PAUL;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,232303;1,590012;9.258301
381;MARITIME;LACS;GLIDJI;ANEHO;ECOLE PRIMAIRE CATHOLIQUE NOTRE DAME DE L'EGLISE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,228233;1,59223;4.692139
384;MARITIME;LACS;GLIDJI;ANEHO;EPP LACS OUEST;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,230272;1,585524;8.296997
385;MARITIME;LACS;GLIDJI;ANEHO;EPP DEGBENOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,230581;1,585397;9.258301
388;MARITIME;LACS;AGBODRAFO;AGBATE KOPE;EPP KETA AGBATE KOPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,228103;1,528339;14.064941
390;MARITIME;LACS;AKLAKOU;AKLAKOU HETCHAVI;ECOLE PRIMAIRE METHODISTE  D'AKLAKOU HETCHAVI;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,347017;1,710835;18.390747
391;MARITIME;LACS;AKLAKOU;MELONKOU;EPP MELONKOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,35622;1,708381;36.175049
392;MARITIME;LACS;AKLAKOU;MELONKOU;EPP HETCHAVI A/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,347385;1,706298;35.934692
395;MARITIME;LACS;AKLAKOU;SAKPOVI;EPP SAKPOVI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,367552;1,728875;17.910156
396;MARITIME;LACS;AKLAKOU;KPONDAVE;EPP KPONDAVE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,372293;1,779575;14.545532
397;MARITIME;LACS;AKLAKOU;AVEVE;ECOLE PRIMAIRE METHODISTE D'AVEVE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,405756;1,760843;16.46814
398;MARITIME;LACS;AKLAKOU;AVEVE;EPP AVEVE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,403896;1,758789;16.708496
400;MARITIME;LACS;AKLAKOU;ADAME;EPP ADAME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,336129;1,783025;11.180908
401;MARITIME;LACS;AKLAKOU;AGBONOU;EPP AGBONOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,333399;1,679168;33.291138
402;MARITIME;LACS;FIATA + GANAVE;MELLY DJIGBE;EPP MELLY DJGBE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,334674;1,643406;39.05896
404;MARITIME;LACS;AKLAKOU;ADAKPAME;EPP ADAKPAME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,272923;1,644546;24.158569
406;MARITIME;BAS-MONO;ATTITOGON;AGBOKONDJI;EDIL D'AVETA;EDUCATION;EDIL;PUBLIC;Mauvais;6,357476;1,649964;40.26062
407;MARITIME;BAS-MONO;ATTITOGON;ATTITOGON;ECOLE PRIMAIRE METHODISTE D'ATTITOGON;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,415863;1,663793;51.075317
409;MARITIME;BAS-MONO;HOMPOU;KLEVE;EPM: ECOLE PRIMAIRE METHODISTE D'APOUVI-KOPE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,409888;1,680584;55.401245
410;MARITIME;BAS-MONO;HOMPOU;TODOME;EPP TODOME A/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,405046;1,692895;43.384766
411;MARITIME;BAS-MONO;HOMPOU;TODOME;EPC TODOME;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,406844;1,699133;21.034424
412;MARITIME;BAS-MONO;HOMPOU;ANHANSIGLE;ECOLE PRIMAIRE METHODISTE D'AHANSIGLE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Mauvais;6,393241;1,699554;20.07312
414;MARITIME;BAS-MONO;HOMPOU;HOMPOU;EPP HOMPOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,43305;1,69926;31.128174
416;MARITIME;LACS;AKLAKOU;KOUTIDJI;EPM: ECOLE PRIMAIRE METHODISTE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Mauvais;6,386067;1,67544;45.307495
417;MARITIME;LACS;AKLAKOU;DOUHADJI;EPP DOUHADJI KONDJI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,378894;1,681358;42.423584
419;MARITIME;BAS-MONO;AGOME-GLOZOU + AGBETIKO;AGOME SEVVA;EPP AGOME SEVA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,472253;1,739737;21.995728
421;MARITIME;BAS-MONO;AGOME-GLOZOU + AGBETIKO;GBANDIDI;EPP GBANDIDI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,454313;1,751985;17.189209
423;MARITIME;BAS-MONO;AGOME-GLOZOU + AGBETIKO;BATONOU;EPP BATONOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,441353;1,754394;17.189209
425;MARITIME;BAS-MONO;AGOME-GLOZOU + AGBETIKO;KODJOPE;EPP GBAGIDITO - A;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,501058;1,679551;12.863281
426;MARITIME;BAS-MONO;AGOME-GLOZOU + AGBETIKO;DOKOUKONDJI;EPP GBAGIDITO - B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,505809;1,677024;17.189209
427;MARITIME;BAS-MONO;AFAGNA;DJAKATA KONDJI;EPP AKAKPO DJAKAT KONDJI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,511299;1,646096;29.205566
428;MARITIME;BAS-MONO;AGOME-GLOZOU + AGBETIKO;AGOMEGLOZOU;EPP AGOMEGLOZOU A/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,552591;1,664275;18.390747
431;MARITIME;BAS-MONO;AGOME-GLOZOU + AGBETIKO;AGOMEGLOZOU;EPC AGOMEGLOZOU;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,555171;1,667138;22.476318
432;MARITIME;BAS-MONO;AGOME-GLOZOU + AGBETIKO;AVEGBO;EPC  AGOMEGLOZOU - B;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,542191;1,692838;19.592407
434;MARITIME;BAS-MONO;AFAGNA;KLIKAME;EPP KLIKAME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,548668;1,643834;20.553711
435;MARITIME;BAS-MONO;KPETSOU;KPESSOU;EPC KPESSOU;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,526509;1,582287;91.450317
437;MARITIME;BAS-MONO;KPETSOU;KPOTEME;EPP KPOTEME A/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,53207;1,582366;90.969727
439;MARITIME;VO;DAGBATI;APETCHI;EPC APETCHI;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,469662;1,529558;49.15271
440;MARITIME;VO;DAGBATI;TCHADOME;EPP TCHADOME CENTRE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,492067;1,522545;62.37085
441;MARITIME;VO;DAGBATI;KPEDJI;EPP KPEDJI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,492315;1,51653;59.24646
443;MARITIME;VO;DAGBATI;KPEYIDJI;EPP KPEYIDJI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,508069;1,488121;85.922852
444;MARITIME;VO;DAGBATI;AGOKPANOU;EPP AGOKPANOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,470948;1,483132;58.0448
445;MARITIME;VO;DAGBATI;ASSOGAN;EPP ASSOGAN;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,491946;1,47502;85.442261
446;MARITIME;VO;DAGBATI;AGBEDEHONOU;EPP AGBEDEHONOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Mauvais;6,493859;1,476659;79.434082
447;MARITIME;VO;DAGBATI;SELEDJIME;EPP SELEDJIME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,452874;1,505926;48.672119
